General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE LAS CABRAS;Municipalidad de Las Cabras;Carrera Nº 355;Internacional: +56 7 2501250;Internacional: +56 7 2501269;www.lascabrasmunicipalidad.cl;Rigoberto Leiva Parra;UDI
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE PICHIDEGUA;Municipalidad de Pichidegua;Independencia Nº 525;Internacional: +56 7 2591025;Internacional: +56 7 2591250;pichidegua.cl;Adolfo Cerón González;PRSD
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE DOÑIHUE;Municipalidad de Doñihue;Estación Nº 344;Internacional: +56 7 2462295;Internacional: +56 7 2462921;www.municipiodedonihue.cl;Boris Acuña González;ILE
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE COLTAUCO;Municipalidad de Coltauco;Arturo Prat s/n;Internacional: +56 7 2451713;Internacional: +56 7 2451701;www.coltauco.cl;Rubén Jorquera Vidal;ILE
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE NANCAGUA;Municipalidad de Nancagua;Armando Jaramillo Nº 21;Internacional: +56 7 2858313;Internacional: +56 7 2858217;www.ilustremunicipalidaddenancagua.cl;Eduardo Escanilla Gaete;PSCH
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE PEUMO;Municipalidad de Peumo;Carmen Nº 33;Internacional: +56 7 2561439;Internacional: +56 7 2561534;www.mpeumo.cl;Fermín Carreño Carreño;IND
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE CHÉPICA;Municipalidad de Chépica;18 de Septiembre Nº 3214;Internacional: +56 7 2817213;Internacional: +56 7 2817213;www.municipalidadchepica.cl;Rebeca Cofré Calderón;ILF
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE MALLOA;Municipalidad de Malloa;Bernardo OHiggins Nº525;Internacional: +56 7 2689068;Internacional: +56 7 2689153;www.comunademalloa.cl;Arturo Campos Astete;ILF
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE PICHILEMU;Municipalidad de Pichilemu;Angel Gaete Nº 365;Internacional: +56 7 2841102;Internacional: +56 7 2841102;www.pichilemu.cl;Roberto Córdova Carreño;PSCH
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE OLIVAR;Municipalidad de Olivar;Plaza Esmeralda S/N, Olivar Alto;Internacional: +56 7 2391061;Internacional: +56 7 2391480;www.muniolivar.cl;Praxedes Pérez Aránguiz;PSCH
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE QUINTA DE TILCOCO;Municipalidad de Quinta de Tilcoco;Manuel Flores Nº 50;Internacional: +56 7 2541116;Internacional: +56 7 2541136;www.municipalidadquintadetilcoco.cl;Nelson Barrios Oróstegui;PPD
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE PALMILLA;Municipalidad de Palmilla;Juan Guillermo Day Nº 80;Internacional: +56 7 2822301;Internacional: +56 7 2822301;www.munipalmilla.cl;Gloria Paredes Valdés;DC
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE CODEGUA;Municipalidad de Codegua;OHiggins Nº 376;Internacional: +56 7 2481058;Internacional: +56 724 8105815;www.municipalidaddecodegua.cl;Ana María Silva Gutiérrez;DC
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE PERALILLO;Municipalidad de Peralillo;Bernardo OHiggins Nº 237;Internacional: +56 7 2861033;Internacional: +56 7 2861033;www.peralillo.cl;Carlos Utman Goldschmidt;UDI
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE PLACILLA;Municipalidad de Placilla;Oscar Gajardo Nº 2250 Casa 2250;Internacional: +56 7 2858389;Internacional: +56 7 2858389;www.municipalidadplacilla.cl;Manuel Contreras Álvarez;DC
General Libertador Bernardo O'Higgins;No hay informacion;Municipalidad de Marchihue;Libertad Nº 490;Internacional: +56 7 2831055;Internacional: +56 7 2831055;www.munimarchigue.cl;Héctor Hernán Flores Peñaloza;null
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE PAREDONES;Municipalidad de Paredones;Doctor Moore Nº 15;Internacional: +56 7 2824289;Internacional: +56 7 2824289;www.comunaparedones.cl;Sammy Ormazábal López;PPD
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE COINCO;Municipalidad de Coinco;Plaza de Los Héroes Nº 3;Internacional: +56 7 2441111;Internacional: +56 7 2441111;www.municoinco.cl;Gregorio Valenzuela Abarca;RN
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE LOLOL;Municipalidad de Lolol;Los Aromos Nº 85;Internacional: +56 7 2823519;Internacional: +56 7 2824640;www.munilolol.cl;Marco Marín Rodríguez;IND
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE LITUECHE;Municipalidad de Litueche;Cardenal Caro Nº 796;Internacional: +56 7 2851265;Internacional: +56 7 2851091;www.litueche.cl;René Acuña Echeverría;UDI
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE NAVIDAD;Municipalidad de Navidad;Plaza General Bonilla Nº 24;Internacional: +56 7 2220256;Internacional: +56 7 2227809;www.muninavidad.cl;Horacio Maldonado Mondaca;IND
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE LA ESTRELLA;Municipalidad de La Estrella;Diego Portales Nº 619;Internacional: +56 7 2933707;Internacional: +56 7 2829222;www.munilaestrella.cl;Gastón Fernández Mori;ILF
General Libertador Bernardo O'Higgins;LA MUNICIPALIDAD DE PUMANQUE;Municipalidad de Pumanque;Antonio Barahona Nº 120;Internacional: +56 7 2881976;Internacional: +56 72 8244771;www.munipumanque.cl;Francisco Castro Gálvez;RN
Los Lagos;LA MUNICIPALIDAD DE PUERTO MONTT;Municipalidad de Puerto Montt;San Felipe Nº 80;Internacional: +56 6 5261700;Internacional: +56 6 5271540;www.puertomonttchile.cl;Gervoy Paredes Rojas;PS
Los Lagos;LA MUNICIPALIDAD DE OSORNO;Municipalidad de Osorno;Mackenna Nº 851;Internacional: +56 6 4232331;Internacional: +56 6 4232073;www.municipalidadosorno.cl;Jaime Bertín Valenzuela;DC
Los Lagos;LA MUNICIPALIDAD DE ANCUD;Municipalidad de Ancud;Blanco Encalada Nº 660;Internacional: +56 6 5628140;Internacional: +56 6 5628142;www.ancud.cl;Carlos Gómez Miranda;IND
Los Lagos;LA MUNICIPALIDAD DE CASTRO;Municipalidad de Castro;Blanco Nº 273;Internacional: +56 6 5635039;Internacional: +56 6 5635699;www.municastro.cl;Juan Eduardo Vera Sanhueza;UDI
Los Lagos;LA MUNICIPALIDAD DE PUERTO VARAS;Municipalidad de Puerto Varas;San Francisco Nº 413 casilla 117;Internacional: +56 6 5361100;Internacional: +56 6 5361343;www.ptovaras.cl;Ramón Bahamonde Cea;IND
Los Lagos;LA MUNICIPALIDAD DE CALBUCO;Municipalidad de Calbuco;Federico Errázuriz Nº 210;Internacional: +56 6 5461236;Internacional: +56 6 5461283;www.municipalidadcalbuco.cl;Rubén Cárdenas Gómez;PRSD
Los Lagos;LA MUNICIPALIDAD DE QUELLÓN;Municipalidad de Quellón;22 de Mayo Nº 351;Internacional: +56 6 5681200;Internacional: +56 6 5683541;www.municipalidadquellon.cl;Cristián Ojeda Chiguay;PDC
Los Lagos;LA MUNICIPALIDAD DE PURRANQUE;Municipalidad de Purranque;Pedro Montt Nº 249 ó 160;Internacional: +56 6 4357638;Internacional: +56 6 4351344;www.purranque.cl;Héctor Barría Angulo;PDC
Los Lagos;LA MUNICIPALIDAD DE LOS MUERMOS;Municipalidad de Los Muermos;Antonio Varas Nº 498;Internacional: +56 6 5211477;Internacional: +56 6 5211821;www.muermos.cl;Emilio González Burgos;UDI
Los Lagos;LA MUNICIPALIDAD DE LLANQUIHUE;Municipalidad de Llanquihue;Erardo Werner Nº 450;Internacional: +56 6 5244500;Internacional: +56 6 5244516;www.llanquihue.cl;Víctor Angulo Muñoz;PDC
Los Lagos;LA MUNICIPALIDAD DE MAULLÍN;Municipalidad de Maullín;Gaspar del Río Nº 85;Internacional: +56 6 5451210;Internacional: +56 6 5451210;www.municipalidadmaullin.cl;Jorge Westermeier Estrada;PDC
Los Lagos;LA MUNICIPALIDAD DE FRUTILLAR;Municipalidad de Frutillar;Phillippi Nº 753 casilla 3;Internacional: +56 6 5421261;Internacional: +56 6 5421505;www.municipalidaddefrutillar.cl;Claus Lindemann Vierth;ILF
Los Lagos;LA MUNICIPALIDAD DE RÍO NEGRO;Municipalidad de Río Negro;Vic. Mackenna Nº 277;Internacional: +56 6 4643182;Internacional: +56 6 4643183;www.municipalidad-rionegro.cl;Carlos Schwalm Urzúa;RN
Los Lagos;LA MUNICIPALIDAD DE FRESIA;Municipalidad de Fresia;San Francisco Nº 124;Internacional: +56 6 5441221;Internacional: +56 6 5441221;www.munifresia.cl;Rodrigo Guarda Barrientos;RN
Los Lagos;LA MUNICIPALIDAD DE CHONCHI;Municipalidad de Chonchi;Pedro Montt Nº 254;Internacional: +56 6 5671276;Internacional: +56 6 5671255;www.municipalidadchonchi.cl;Fernando Oyarzún Macías;ILF
Los Lagos;LA MUNICIPALIDAD DE PUYEHUE;Municipalidad de Puyehue;Manuel Rodríguez Nº 70;Internacional: +56 6 4643276;Internacional: +56 6 4643275;www.puyehuechile.cl;Jimena Núñez Morales;UDI
Los Lagos;LA MUNICIPALIDAD DE DALCAHUE;Municipalidad de Dalcahue;Pedro Montt Nº 105;Internacional: +56 6 5641214;Internacional: +56 6 5642374;www.dalcahue.cl;Juan Segundo Hijerra Serón;IND
Los Lagos;LA MUNICIPALIDAD DE PUERTO OCTAY;Municipalidad de Puerto Octay;Esperanza Nº 555;Internacional: +56 6 4391756;Internacional: +56 6 4391227;www.puertoctay.cl;María Elena Ojeda Betancourt;UDI
Los Lagos;LA MUNICIPALIDAD DE SAN PABLO;Municipalidad de San Pablo;Bolivia Nº 503;Internacional: +56 6 4381215;Internacional: +56 6 4381214;www.sanpablo.cl;Juan Carlos Soto Caucau;PRI
Los Lagos;LA MUNICIPALIDAD DE QUINCHAO;Municipalidad de Quinchao;Amunategui Nº 018;Internacional: +56 6 5661212;Internacional: +56 6 5661319;www.municipalidadquinchao.cl;Washington Ulloa Villarroel;UDI
Los Lagos;LA MUNICIPALIDAD DE SAN JUAN DE LA COSTA;Municipalidad de San Juan de la Costa;Puaucho Km. 32;Internacional: +56 6 4643749;Internacional: +56 6 4643658;www.sanjuandelacosta.cl;Bernardo Candia Henríquez;PDC
Los Lagos;LA MUNICIPALIDAD DE QUEMCHI;Municipalidad de Quemchi;OHiggins Nº 40;Internacional: +56 6 5691266;Internacional: +56 6 5691468;www.municipalidadquemchi.cl;Gustavo Lobos Marín;ILF
Los Lagos;LA MUNICIPALIDAD DE HUALAIHUÉ;Municipalidad de Hualaihué;21 de Septiembre Nº 450;Internacional: +56 6 5217222;Internacional: +56 6 5217222;www.municipalidadhualaihue.cl;Freddy Ibacache Muñoz;PPD
Los Lagos;LA MUNICIPALIDAD DE CHAITÉN;Municipalidad de Chaitén;Libertad Nº 297;Internacional: +56 6 5731310;Internacional: +56 6 5731310;www.municipalidaddechaiten.cl;Clara Lazcano Fernández;ILF
Los Lagos;LA MUNICIPALIDAD DE QUEILÉN;Municipalidad de Queilén;Pedro Aguirre Cerda Nº 283;Internacional: +56 6 5611259;Internacional: +56 6 5611288;www.munqueilen.cl;Marcos Vargas Oyarzún;PDC
Los Lagos;LA MUNICIPALIDAD DE COCHAMÓ;Municipalidad de Cochamó;Santiago Bueras s/n;Internacional: +56 6 5350271;Internacional: +56 6 5350271;www.cochamo.cl;Carlos Soto Sotomayor;PPD
Los Lagos;LA MUNICIPALIDAD DE PUQUELDÓN;Municipalidad de Puqueldón;Los Carreras s/n;Internacional: +56 6 5677216;Internacional: +56 6 5677216;www.munipuqueldon.cl;Pedro Montecinos Montiel;ILF
Los Lagos;LA MUNICIPALIDAD DE CURACO DE VÉLEZ;Municipalidad de Curaco de Vélez;Gabriela Mistral Nº 10;Internacional: +56 6 5667223;Internacional: +56 6 5667223;www.curacodevelez.cl;Luis Curumilla Sotomayor;PDC
Los Lagos;LA MUNICIPALIDAD DE FUTALEUFÚ;Municipalidad de Futaleufú;Bernardo OHiggins Nº 596;Internacional: +56 6 5721370;Internacional: +56 6 5721241;www.futaleufu.cl;Fernando Grandon Domke;IND
Los Lagos;LA MUNICIPALIDAD DE PALENA;Municipalidad de Palena;Bdo OHiggins Nº 740;Internacional: +56 6 5741217;Internacional: +56 6 5741217;www.municipalidadpalena.cl;Ricardo Soto Said;ILF
Los Ríos;LA MUNICIPALIDAD DE VALDIVIA;Municipalidad de Valdivia;Independencia Nº455;Internacional: +56 6 3212151;Internacional: +56 6 3218682;www.munivaldivia.cl;Omar Sabat Guzmán;ILF
Los Ríos;LA MUNICIPALIDAD DE LA UNIÓN;Municipalidad de La Unión;Arturo Prat Nº680;Internacional: +56 6 4322441;Internacional: +56 6 4322445;www.lareina.cl;Aldo Pinuer Solís;ILF
Los Ríos;LA MUNICIPALIDAD DE PANGUIPULLI;Municipalidad de Panguipulli;Lib. Bdo. OHiggins Nº793;Internacional: +56 6 3310417;Internacional: +56 6 3311334;www.panguipulli.cl;Rodrigo Valdivia Orias;PS
Los Ríos;LA MUNICIPALIDAD DE RÍO BUENO;Municipalidad de Río Bueno;Comercio Nº 603;Internacional: +56 6 4341200;Internacional: +56 64341200an;www.muniriobueno.cl;Luis Reyes Álvarez;UDI
Los Ríos;LA MUNICIPALIDAD DE LOS LAGOS;Municipalidad de Los Lagos;San Martín Nº1;Internacional: +56 6 3461271;Internacional: +56 6 3461273;www.muniloslagos.cl;Samuel Torres Sepúlveda;IND
Los Ríos;LA MUNICIPALIDAD DE PAILLACO;Municipalidad de Paillaco;Vic. Mackenna Nº340;Internacional: +56 6 3421203;Internacional: +56 6 3421225;www.munipaillaco.cl;Ramona Reyes Painequeo;PS
Los Ríos;No hay informacion;Municipalidad de San José de la Mariquina;Mariquina Nº54;Internacional: +56 6 3333440;Internacional: +56 6 3333447;www.munimariquina.cl;Guillermo Rolando Mitre Gatica;null
Los Ríos;LA MUNICIPALIDAD DE LANCO;Municipalidad de Lanco;Libertad Nº251;Internacional: +56 6 3333194;Internacional: +56 6 3333254;www.munilanco.cl;Rolando Peña Riquelme;RN
Los Ríos;LA MUNICIPALIDAD DE FUTRONO;Municipalidad de Futrono;Balmaceda esq. Alessandri s/n;Internacional: +56 6 3482632;Internacional: +56 6 3481454;www.municipalidadfutrono.cl;Claudio Lavado Castro;UDI
Los Ríos;LA MUNICIPALIDAD DE LAGO RANCO;Municipalidad de Lago Ranco;Viña del Mar Nº345;Internacional: +56 6 3491212;Internacional: +56 6 3491214;www.lagoranco.cl;Miguel Meza Shwenke;RN
Los Ríos;LA MUNICIPALIDAD DE MÁFIL;Municipalidad de Máfil;Bernardo O'higgins s/n;Internacional: +56 6 3411286;Internacional: +56 6 3411242;www.munimafil.cl;Claudio Sepúlveda Miranda;PPD
Los Ríos;LA MUNICIPALIDAD DE CORRAL;Municipalidad de Corral;Esmeralda 145;Internacional: +56 6 3333511;Internacional: +56 6 3333511;www.municipalidadcorral.cl;Gastón Pérez González;ILF
Magallanes y Antártica Chilena;LA MUNICIPALIDAD DE PUNTA ARENAS;Municipalidad de Punta Arenas;Plaza Muñoz Gamero Nº745;Internacional: +56 6 1200327;Internacional: +56 6 1247476;www.puntaarenas.cl;Claudio Radonich Jiménez;RN
Magallanes y Antártica Chilena;LA MUNICIPALIDAD DE NATALES;Municipalidad de Natales;Eberhard Nº 457;Internacional: +56 6 1614822;Internacional: +56 6 1614847;www.muninatales.cl;Fernando Paredes Mansilla;UDI
Magallanes y Antártica Chilena;LA MUNICIPALIDAD DE PORVENIR;Municipalidad de Porvenir;Padre Mario Zavattaro Nº 434;Internacional: +56 6 1580098;Internacional: +56 6 1580170;www.muniporvenir.cl;Marisol Andrade Cárdenas;PDC
Magallanes y Antártica Chilena;No hay informacion;Municipalidad de Cabo de Hornos;OHiggins 189;Internacional: +56 6 1621018;Internacional: +56 6 1621013;www.imcabodehornos.cl;Hugo Patricio Henríquez Matus;null
Magallanes y Antártica Chilena;LA MUNICIPALIDAD DE SAN GREGORIO;Municipalidad de San Gregorio;Av. Bernardo O´Higgins Nº50, Punta Delgada;Internacional: +56 6 1342411;Internacional: +56 6 1342410;www.sangregorio.cl;Edgar Cárcamo Alderete;ILF
Magallanes y Antártica Chilena;LA MUNICIPALIDAD DE PRIMAVERA;Municipalidad de Primavera;Arturo Prat Nº 107,Cerro Sombrero,;Internacional: +56 6 1296826;Internacional: +56 6 1296826;www.municipalidaddeprimavera.cl;Blagomir Brztilo Avendaño;ILE
Magallanes y Antártica Chilena;LA MUNICIPALIDAD DE TORRES DEL PAINE;Municipalidad de Torres del Paine;Av. B. O'Higgins s/n, Villa Cerro Castillo;Internacional: +56 6 1411411;Internacional: +56 6 1414190;www.torresdelpayne.cl;Roberto Cárdenas Silva;IND
Magallanes y Antártica Chilena;LA MUNICIPALIDAD DE LAGUNA BLANCA;Municipalidad de Laguna Blanca;Km. 100, Ruta 9 Norte, V. Tehuelches;Internacional: +56 6 1311136;Internacional: +56 61311136An;www.mlagunablanca.cl;Ricardo Ritter Rodríguez;UDI
Magallanes y Antártica Chilena;LA MUNICIPALIDAD DE TIMAUKEL;Municipalidad de Timaukel;Villa Camers s/n;Internacional: +56 6 1216349;Internacional: +56 6 1216349;www.municipalidadtimaukel.cl;Marcos Martic Haros;IND
Magallanes y Antártica Chilena;LA MUNICIPALIDAD DE RÍO VERDE;Municipalidad de Río Verde;km. 40.7 NORTE RUTA Y-50;Internacional: +56 6 1311125;Internacional: +56 6 1311137;www.rioverde.cl;Tatiana Vásquez Barrientos;ILF
Magallanes y Antártica Chilena;No hay informacion;Municipalidad de Antártica;OHiggins 189;Internacional: +56 6 1621018;Internacional: +56 6 1621013;www.imcabodehornos.cl;Hugo Patricio Henríquez Matus;null
Maule;LA MUNICIPALIDAD DE TALCA;Municipalidad de Talca;Uno Norte Nº797;Internacional: +56 7 1203651;Internacional: +56 7 1203650;www.talca.cl;Juan Carlos Díaz Avendaño;RN
Maule;LA MUNICIPALIDAD DE CURICÓ;Municipalidad de Curicó;Estado Nº 279, Piso 2;Internacional: +56 7 5311540;Internacional: +56 7 5318244;www.curico.cl;Javier Muñoz Riquelme;DC
Maule;LA MUNICIPALIDAD DE LINARES;Municipalidad de Linares;Kurt Möller Nº 391;Internacional: +56 7 3560100;Internacional: +56 7 3560151;www.munilinares.cl;Mario Meza Vásquez;RN
Maule;LA MUNICIPALIDAD DE CONSTITUCIÓN;Municipalidad de Constitución;Portales Nº 450;Internacional: +56 7 1671317;Internacional: +56 7 1671145;www.constitucion.cl;Carlos Valenzuela Gajardo;ILF
Maule;LA MUNICIPALIDAD DE CAUQUENES;Municipalidad de Cauquenes;Antonio Varas Nº 466;Internacional: +56 7 3563000;Internacional: +56 7 3512901;www.cauquenes.cl;Juan Carlos Muñoz Rojas;RN
Maule;LA MUNICIPALIDAD DE MOLINA;Municipalidad de Molina;Yerbas Buenas Nº 1389;Internacional: +56 7 5543300;Internacional: +56 7 5543407;www.molina.cl;Priscila Castillo Gerli;DC
Maule;LA MUNICIPALIDAD DE PARRAL;Municipalidad de Parral;Dieciocho Nº 720;Internacional: +56 7 3637700;Internacional: +56 7 3637704;www.parral.cl;Paula Retamal Urrutia;UDI
Maule;LA MUNICIPALIDAD DE SAN JAVIER;Municipalidad de San Javier;Arturo Prat Nº 2490;Internacional: +56 7 3321579;Internacional: +56 7 3321991;www.imsanjavier.cl;Jorge Silva Sepulveda;DC
Maule;LA MUNICIPALIDAD DE SAN CLEMENTE;Municipalidad de San Clemente;Carlos Silva Renard s/n;Internacional: +56 7 1621570;Internacional: +56 7 1621241;www.sanclemente.cl;Juan Rojas Vergara;DC
Maule;LA MUNICIPALIDAD DE LONGAVÍ;Municipalidad de Longaví;Uno Oriente Nº 224;Internacional: +56 7 3411036;Internacional: +56 7 3411046;www.ml.cl;Cristian Menchaca Pinochet;UDI
Maule;LA MUNICIPALIDAD DE TEÑO;Municipalidad de Teño;Arturo Prat Nº 298;Internacional: +56 7 5510400;Internacional: +56 7 5510283;www.municipalidaddeteno.cl;Sandra Valenzuela Pérez;UDI
Maule;LA MUNICIPALIDAD DE RETIRO;Municipalidad de Retiro;Errázuriz Nº 240;Internacional: +56 7 3421016;Internacional: +56 7 3421048;www.retiro.cl;Rodrigo Ramírez Parra;RN
Maule;LA MUNICIPALIDAD DE COLBÚN;Municipalidad de Colbún;Adolfo Novoa Nº 419;Internacional: +56 7 3210575;Internacional: +56 7 3210575;www.municipalidadcolbun.cl;Hernán Sepúlveda Villalobos;IND
Maule;LA MUNICIPALIDAD DE SAGRADA FAMILIA;Municipalidad de Sagrada Familia;San Francisco Nº 40;Internacional: +56 7 5543639;Internacional: +56 7 5543638;www.sagradafamilia.cl;Jorge Silva Sepúlveda;UDI
Maule;LA MUNICIPALIDAD DE MAULE;Municipalidad de Maule;Balmaceda Nº 350;Internacional: +56 7 1715244;Internacional: +56 7 1715278;www.comunademaule.cl;Luis Vásquez Gálvez;DC
Maule;LA MUNICIPALIDAD DE YERBAS BUENAS;Municipalidad de Yerbas Buenas;Centenario Nº 101;Internacional: +56 7 3390007;Internacional: +56 7 3390103;www.muniyerbasbuenas.cl;Luis Cadegan Morán;ILE
Maule;LA MUNICIPALIDAD DE VILLA ALEGRE;Municipalidad de Villa Alegre;Avda. España Nº 196;Internacional: +56 7 3381563;Internacional: +56 7 3381657;www.villalegre.cl;Arturo Palma Vilches;PPD
Maule;LA MUNICIPALIDAD DE ROMERAL;Municipalidad de Romeral;Ignacio Carrera Pinto Nº 1213;Internacional: +56 7 5431023;Internacional: +56 7 5431419;www.muniromeral.cl;Carlos Vergara Zerega;PSCH
Maule;LA MUNICIPALIDAD DE RÍO CLARO;Municipalidad de Río Claro;Casimiro Sepulveda Nº 01;Internacional: +56 7 1291071;Internacional: +56 71291022An;www.rioclaro.cl;Claudio Gajardo Oyarce;RN
Maule;LA MUNICIPALIDAD DE CUREPTO;Municipalidad de Curepto;Plaza A. Prat s/n;Internacional: +56 7 5690065;Internacional: +56 7 5690065;www.curepto.cl;René Concha González;ILE
Maule;LA MUNICIPALIDAD DE HUALAÑÉ;Municipalidad de Hualañé;Avda. Libertad Nº 90;Internacional: +56 7 5544604;Internacional: +56 7 5481124;www.hualane.cl;Claudio Pucher Lizama;RN
Maule;LA MUNICIPALIDAD DE CHANCO;Municipalidad de Chanco;Abdón Fuentealba Nº 334;Internacional: +56 7 3551047;Internacional: +56 7 3551047;www.chanco.cl;Viviana Díaz Meza;RN
Maule;LA MUNICIPALIDAD DE RAUCO;Municipalidad de Rauco;Balmaceda Nº 35;Internacional: +56 7 5530430;Internacional: +56 7 5530438;www.munirauco.cl;Enrique Olivares Farías;PRSD
Maule;LA MUNICIPALIDAD DE PENCAHUE;Municipalidad de Pencahue;Alejandro Cruz Vergara Nº 891;Internacional: +56 7 1223135;Internacional: +56 7 1223135;www.mpencahue.cl;Lucy Lara Leiva;RN
Maule;LA MUNICIPALIDAD DE SAN RAFAEL;Municipalidad de San Rafael;Av. Oriente s/n;Internacional: +56 7 1651809;Internacional: +56 7 1651012;www.munisanrafael.cl;Claudia Díaz Bravo;DC
Maule;LA MUNICIPALIDAD DE PELARCO;Municipalidad de Pelarco;Catedral Nº 50;Internacional: +56 7 1238544;Internacional: +56 7 1234829;www.municipalidaddepelarco.cl;Bernardo Vásquez Bobadilla;UDI
Maule;LA MUNICIPALIDAD DE LICANTÉN;Municipalidad de Licantén;Juan Esteban Montero Nº 25;Internacional: +56 7 5545201;Internacional: +56 7 5545195;www.municipalidaddelicanten.cl;Marcelo Fernández Vilos;IND
Maule;LA MUNICIPALIDAD DE PELLUHUE;Municipalidad de Pelluhue;Avenida Padre Samuel Jofré Nº 415, Curanipe;Internacional: +56 7 3556018;Internacional: +56 7 3556024;www.munipelluhue.cl;María Luz Reyes Orellana;ILE
Maule;LA MUNICIPALIDAD DE VICHUQUÉN;Municipalidad de Vichuquén;Manuel Rodríguez Nº 315;Internacional: +56 7 5400045;Internacional: +56 7 5400045;municipalidaddevichuquen.bligoo.cl;Roberto Rivera Pino;ILF
Maule;LA MUNICIPALIDAD DE EMPEDRADO;Municipalidad de Empedrado;Libetador Bdo. OHiggins Nº 422;Internacional: +56 7 1613828;Internacional: +56 7 1613829;www.empedrado.cl;Manuel Báez Gajardo;UDI
Ñuble;LA MUNICIPALIDAD DE CHILLÁN;Municipalidad de Chillán;18 de Septiembre Nº 510;Internacional: +56 4 2433441;Internacional: +56 4 2430224;www.municipalidadchillan.cl;Sergio Zarzar Andonie;ILF
Ñuble;LA MUNICIPALIDAD DE SAN CARLOS;Municipalidad de San Carlos;Vicuña Mackenna Nº 436;Internacional: +56 4 2201300;Internacional: +56 4 2201303;www.sancarlos.cl;Hugo Gebrie Asfura;RN
Ñuble;LA MUNICIPALIDAD DE COIHUECO;Municipalidad de Coihueco;Avda. Prat Nº 1675;Internacional: +56 4 2471002;Internacional: +56 4 2471007;www.municoihueco.cl;Carlos Chandía Alarcón;ILF
Ñuble;LA MUNICIPALIDAD DE CHILLÁN VIEJO;Municipalidad de Chillán Viejo;Serrano Nº 300;Internacional: +56 4 2201502;Internacional: +56 4 2201581;www.chillanviejo.cl;Felipe Aylwin Lagos;PS
Ñuble;LA MUNICIPALIDAD DE BULNES;Municipalidad de Bulnes;Carlos Palacios Nº 418;Internacional: +56 4 2204000;Internacional: +56 4 2204003;www.imb.cl;Jorge Hidalgo Oñate;ILC
Ñuble;LA MUNICIPALIDAD DE YUNGAY;Municipalidad de Yungay;Esmeralda Nº 380;Internacional: +56 4 2680010;Internacional: +56 4 2680151;www.yungay.cl;Rafael Cifuentes Rodríguez;PS
Ñuble;LA MUNICIPALIDAD DE SAN IGNACIO;Municipalidad de San Ignacio;Manuel Jesús Ortiz Nº 599;Internacional: +56 4 2651006;Internacional: +56 4 2651006;www.municipalidadsanignacio.cl;Osiel Soto Lagos;UDI
Ñuble;LA MUNICIPALIDAD DE COELEMU;Municipalidad de Coelemu;Pedro León Gallo Nº 609;Internacional: +56 4 2204900;Internacional: +56 4 2204930;www.municipalidaddecoelemu.cl;Alejandro Pedreros Urrutia;ILE
Ñuble;LA MUNICIPALIDAD DE QUILLÓN;Municipalidad de Quillón;18 de Septiembre Nº 250;Internacional: +56 4 2207100;Internacional: +56 4 2207134;www.quillon.cl;Alberto Gyhra Soto;RN
Ñuble;LA MUNICIPALIDAD DE EL CARMEN;Municipalidad de El Carmen;Baquedano Nº 385;Internacional: +56 4 2432330;Internacional: +56 4 2432330;www.municipalidadelcarmen.cl;José San Martín Rubilar;DC
Ñuble;LA MUNICIPALIDAD DE QUIRIHUE;Municipalidad de Quirihue;Esmeralda Nº 698;Internacional: +56 4 2531221;Internacional: +56 4 2531347;www.municipalidadquirihue.cl;Richard Irribarra Ramírez;PRSD
Ñuble;LA MUNICIPALIDAD DE ÑIQUÉN;Municipalidad de Ñiquén;Estado Nº 188;Internacional: +56 4 2411297;Internacional: +56 4 2411297;www.muniniquen.cl;Manuel Pino Turra;UDI
Ñuble;LA MUNICIPALIDAD DE PINTO;Municipalidad de Pinto;Ernesto Riquelme Nº 269;Internacional: +56 4 2481007;Internacional: +56 4 2481007;www.municipalidaddepinto.cl;Manuel Guzmán Aedo;UDI
Ñuble;LA MUNICIPALIDAD DE SAN NICOLÁS;Municipalidad de San Nicolás;Arturo Prat Nº 202;Internacional: +56 4 2561416;Internacional: +56 4 2561459;www.municipalidadsannicolas.cl;Víctor Toro Leiva;ILE
